id,date_appel,entite,famille,nombre_entrants_corrige
8247,2020-05-28,Entite 4,F7,"173,05043478"
8248,2020-05-28,Entite 5,F1,"38,733333333"
8249,2020-05-28,Entite 5,F2,"320,44790097"
8250,2020-05-28,Entite 5,F3,"470,33108108"
8251,2020-05-28,Entite 5,F5,"453,24910586"
8252,2020-05-28,Entite 5,F6,"1088,6022305"
8253,2020-05-28,Entite 5,F7,"2982,6734982"
8254,2020-05-29,Entite 1,F1,2
8255,2020-05-29,Entite 1,F2,266
8256,2020-05-29,Entite 1,F3,"361,82281369"
8257,2020-05-29,Entite 1,F4,1
8258,2020-05-29,Entite 1,F5,"76,329322154"
8259,2020-05-29,Entite 1,F6,"1062,8556962"
8260,2020-05-29,Entite 1,F7,"397,49230769"
8261,2020-05-29,Entite 2,F1,"1161,0158265"
8262,2020-05-29,Entite 2,F2,"943,83154876"
8263,2020-05-29,Entite 2,F3,302
8264,2020-05-29,Entite 3,F2,"3,3"
8265,2020-05-29,Entite 3,F5,"240,625"
8266,2020-05-29,Entite 3,F7,"674,56506849"
8267,2020-05-29,Entite 4,F5,"28,875"
8268,2020-05-29,Entite 4,F7,"217,66438356"
8269,2020-05-29,Entite 5,F1,42
8270,2020-05-29,Entite 5,F2,"311,29254302"
8271,2020-05-29,Entite 5,F3,"260,0851711"
8272,2020-05-29,Entite 5,F5,"465,07085498"
8273,2020-05-29,Entite 5,F6,"1093,5628165"
8274,2020-05-29,Entite 5,F7,"3123,3076923"
8275,2020-05-30,Entite 1,F2,39
8276,2020-05-30,Entite 1,F3,"80,413793103"
8277,2020-05-30,Entite 1,F5,"11,8875"
8278,2020-05-30,Entite 1,F6,"202,53880126"
8279,2020-05-30,Entite 1,F7,"82,443243243"
8280,2020-05-30,Entite 2,F1,"223,75609756"
8281,2020-05-30,Entite 2,F2,"205,27783784"
8282,2020-05-30,Entite 2,F3,77
8283,2020-05-30,Entite 3,F7,"5,97"
8284,2020-05-30,Entite 5,F1,11
8285,2020-05-30,Entite 5,F2,"87,982162162"
8286,2020-05-30,Entite 5,F3,"63,603448276"
8287,2020-05-30,Entite 5,F5,"86,9375"
8288,2020-05-30,Entite 5,F6,"324,00567823"
8289,2020-05-30,Entite 5,F7,"687,20540541"
8290,2020-06-02,Entite 1,F1,3
8291,2020-06-02,Entite 1,F2,277
8292,2020-06-02,Entite 1,F3,326
8293,2020-06-02,Entite 1,F5,"69,67380985"
8294,2020-06-02,Entite 1,F6,"907,56232179"
8295,2020-06-02,Entite 1,F7,"1016,790625"
8296,2020-06-02,Entite 2,F1,"3354,8588864"
8297,2020-06-02,Entite 2,F2,"1030,1133333"
8298,2020-06-02,Entite 2,F3,432
8299,2020-06-02,Entite 3,F2,2
8300,2020-06-02,Entite 3,F5,"431,40286885"
8301,2020-06-02,Entite 3,F7,"991,18600884"
8302,2020-06-02,Entite 4,F5,"23,91147541"
8303,2020-06-02,Entite 4,F7,"400,04064801"
8304,2020-06-02,Entite 5,F1,72
8305,2020-06-02,Entite 5,F2,"828,25333333"
8306,2020-06-02,Entite 5,F3,217
8307,2020-06-02,Entite 5,F5,"345,37464673"
8308,2020-06-02,Entite 5,F6,"980,95651731"
8309,2020-06-02,Entite 5,F7,"4017,4601563"
8310,2020-06-03,Entite 1,F1,2
8311,2020-06-03,Entite 1,F2,293
8312,2020-06-03,Entite 1,F3,249
8313,2020-06-03,Entite 1,F5,55
8314,2020-06-03,Entite 1,F6,818
8315,2020-06-03,Entite 1,F7,"860,11764706"
8316,2020-06-03,Entite 2,F1,"3273,4310014"
8317,2020-06-03,Entite 2,F2,"999,59507187"
8318,2020-06-03,Entite 2,F3,330
8319,2020-06-03,Entite 3,F2,5
8320,2020-06-03,Entite 3,F5,"356,50694444"
8321,2020-06-03,Entite 3,F7,727
8322,2020-06-03,Entite 4,F5,"32,770833333"
8323,2020-06-03,Entite 4,F7,267
8324,2020-06-03,Entite 5,F1,50
8325,2020-06-03,Entite 5,F2,"675,81314168"
8326,2020-06-03,Entite 5,F3,181
8327,2020-06-03,Entite 5,F5,334
8328,2020-06-03,Entite 5,F6,909
8329,2020-06-03,Entite 5,F7,"3636,2352941"
8330,2020-06-04,Entite 1,F1,"2,2"
8331,2020-06-04,Entite 1,F2,235
8332,2020-06-04,Entite 1,F3,"351,66015326"
8333,2020-06-04,Entite 1,F5,"109,65645749"
8334,2020-06-04,Entite 1,F6,"1396,3647059"
8335,2020-06-04,Entite 1,F7,"511,88421053"
8336,2020-06-04,Entite 2,F1,"1517,5634167"
8337,2020-06-04,Entite 2,F2,"1101,8448122"
8338,2020-06-04,Entite 2,F3,348
8339,2020-06-04,Entite 3,F2,3
8340,2020-06-04,Entite 3,F5,"292,86052632"
8341,2020-06-04,Entite 3,F7,"670,96672213"
8342,2020-06-04,Entite 4,F5,"32,001765283"
8343,2020-06-04,Entite 4,F7,"280,878203"
8344,2020-06-04,Entite 5,F1,"41,733333333"
8345,2020-06-04,Entite 5,F2,"401,2352415"
8346,2020-06-04,Entite 5,F3,"200,7394636"
8347,2020-06-04,Entite 5,F5,"509,85883487"
8348,2020-06-04,Entite 5,F6,"1362,4667071"
8349,2020-06-04,Entite 5,F7,"3933,0794737"
8350,2020-06-05,Entite 1,F1,2
8351,2020-06-05,Entite 1,F2,279
8352,2020-06-05,Entite 1,F3,"427,98645533"
8353,2020-06-05,Entite 1,F4,1
8354,2020-06-05,Entite 1,F5,"117,07418611"
8355,2020-06-05,Entite 1,F6,"1363,7693597"
8356,2020-06-05,Entite 1,F7,"757,22026667"
8357,2020-06-05,Entite 2,F1,"1827,6961234"
8358,2020-06-05,Entite 2,F2,"1059,3150685"
8359,2020-06-05,Entite 2,F3,372
8360,2020-06-05,Entite 3,F2,2
8361,2020-06-05,Entite 3,F5,"301,08231047"
8362,2020-06-05,Entite 3,F7,"773,37908163"
8363,2020-06-05,Entite 4,F5,"30,649097473"
8364,2020-06-05,Entite 4,F7,"341,61190476"
8365,2020-06-05,Entite 5,F1,33
8366,2020-06-05,Entite 5,F2,"438,17808219"
8367,2020-06-05,Entite 5,F3,"189,19221902"
8368,2020-06-05,Entite 5,F5,"522,02937708"
8369,2020-06-05,Entite 5,F6,"1572,7916218"
8370,2020-06-05,Entite 5,F7,"4803,4112"
8371,2020-06-06,Entite 1,F2,57
8372,2020-06-06,Entite 1,F3,"134,88514493"
8373,2020-06-06,Entite 1,F5,"17,7"
8374,2020-06-06,Entite 1,F6,"323,0195122"
8375,2020-06-06,Entite 1,F7,"87,234883721"
8376,2020-06-06,Entite 2,F1,"438,70328467"
8377,2020-06-06,Entite 2,F2,"239,86285714"
8378,2020-06-06,Entite 2,F3,"129,47478261"
8379,2020-06-06,Entite 3,F2,"1,1"
8380,2020-06-06,Entite 3,F7,"15,776470588"
8381,2020-06-06,Entite 5,F1,11
8382,2020-06-06,Entite 5,F2,"103,61714286"
8383,2020-06-06,Entite 5,F3,"78,218115942"
8384,2020-06-06,Entite 5,F5,"107,85"
8385,2020-06-06,Entite 5,F6,"558,5902439"
8386,2020-06-06,Entite 5,F7,"1064,5488372"
8387,2020-06-08,Entite 1,F1,4
8388,2020-06-08,Entite 1,F2,359
8389,2020-06-08,Entite 1,F3,518
8390,2020-06-08,Entite 1,F5,"116,49830887"
8391,2020-06-08,Entite 1,F6,"1478,844918"
8392,2020-06-08,Entite 1,F7,"607,11671088"
8393,2020-06-08,Entite 2,F1,"1884,3139656"
8394,2020-06-08,Entite 2,F2,"1352,0040433"
8395,2020-06-08,Entite 2,F3,578
8396,2020-06-08,Entite 3,F2,3
8397,2020-06-08,Entite 3,F5,"353,25"
8398,2020-06-08,Entite 3,F7,"915,74955414"
8399,2020-06-08,Entite 4,F5,"38,26875"
8400,2020-06-08,Entite 4,F7,"314,27872611"
8401,2020-06-08,Entite 5,F1,66
8402,2020-06-08,Entite 5,F2,"559,19862816"
8403,2020-06-08,Entite 5,F3,282
8404,2020-06-08,Entite 5,F5,"613,45043334"
8405,2020-06-08,Entite 5,F6,"1707,9456831"
8406,2020-06-08,Entite 5,F7,"5009,3538462"
8407,2020-06-09,Entite 1,F1,2
8408,2020-06-09,Entite 1,F2,343
8409,2020-06-09,Entite 1,F3,"521,9628821"
8410,2020-06-09,Entite 1,F5,"112,48439508"
8411,2020-06-09,Entite 1,F6,"1548,577033"
8412,2020-06-09,Entite 1,F7,"560,13758865"
8413,2020-06-09,Entite 2,F1,"1962,1997283"
8414,2020-06-09,Entite 2,F2,"1337,5251969"
8415,2020-06-09,Entite 2,F3,495
8416,2020-06-09,Entite 3,F2,"8,6428571429"
8417,2020-06-09,Entite 3,F5,"348,1233871"
8418,2020-06-09,Entite 3,F7,"785,38847858"
8419,2020-06-09,Entite 4,F5,"37,462096774"
8420,2020-06-09,Entite 4,F7,"327,67651403"
8421,2020-06-09,Entite 5,F1,67
8422,2020-06-09,Entite 5,F2,"467,94094488"
8423,2020-06-09,Entite 5,F3,"358,2510917"
8424,2020-06-09,Entite 5,F5,"648,41727112"
8425,2020-06-09,Entite 5,F6,"1532,9492308"
8426,2020-06-09,Entite 5,F7,"4646,5304965"
8427,2020-06-10,Entite 1,F1,"1,65"
8428,2020-06-10,Entite 1,F2,370
8429,2020-06-10,Entite 1,F3,"545,14391304"
8430,2020-06-10,Entite 1,F5,"104,14186667"
8431,2020-06-10,Entite 1,F6,"1482,349424"
8432,2020-06-10,Entite 1,F7,"511,62745098"
8433,2020-06-10,Entite 2,F1,"2158,3478422"
8434,2020-06-10,Entite 2,F2,"1363,2086331"
8435,2020-06-10,Entite 2,F3,526
8436,2020-06-10,Entite 3,F2,"5,5"
8437,2020-06-10,Entite 3,F5,"306,90336391"
8438,2020-06-10,Entite 3,F7,"738,65154799"
8439,2020-06-10,Entite 4,F5,"42,331498471"
8440,2020-06-10,Entite 4,F7,"315,85541796"
8441,2020-06-10,Entite 5,F1,"31,95"
8442,2020-06-10,Entite 5,F2,"471,77122302"
8443,2020-06-10,Entite 5,F3,"481,7073913"
8444,2020-06-10,Entite 5,F5,"602,70026667"
8445,2020-06-10,Entite 5,F6,"1604,2193548"
8446,2020-06-10,Entite 5,F7,"4881,2156863"
8447,2020-06-11,Entite 1,F1,"2,9333333333"
8448,2020-06-11,Entite 1,F2,372
8449,2020-06-11,Entite 1,F3,"503,55496368"
8450,2020-06-11,Entite 1,F5,"54,601316922"
8451,2020-06-11,Entite 1,F6,"1290,6292083"
8452,2020-06-11,Entite 1,F7,"447,87444795"
8453,2020-06-11,Entite 2,F1,"1857,3058217"
8454,2020-06-11,Entite 2,F2,"1378,4427027"
8455,2020-06-11,Entite 2,F3,485
8456,2020-06-11,Entite 3,F2,"1,8333333333"
8457,2020-06-11,Entite 3,F5,267
8458,2020-06-11,Entite 3,F7,"751,45365854"
8459,2020-06-11,Entite 4,F5,40
8460,2020-06-11,Entite 4,F7,"256,57682927"
8461,2020-06-11,Entite 5,F1,"34,8"
8462,2020-06-11,Entite 5,F2,"488,30567568"
8463,2020-06-11,Entite 5,F3,"260,5622276"
8464,2020-06-11,Entite 5,F5,"521,05659322"
8465,2020-06-11,Entite 5,F6,"1284,0550898"
8466,2020-06-11,Entite 5,F7,"3992,1634069"
8467,2020-06-12,Entite 1,F1,1
8468,2020-06-12,Entite 1,F2,379
8469,2020-06-12,Entite 1,F3,"449,73228346"
8470,2020-06-12,Entite 1,F5,"97,884210526"
8471,2020-06-12,Entite 1,F6,"1299,9210794"
8472,2020-06-12,Entite 1,F7,"444,66123779"
8473,2020-06-12,Entite 2,F1,"1607,1726872"
8474,2020-06-12,Entite 2,F2,"1317,4952703"
8475,2020-06-12,Entite 2,F3,"368,92965879"
8476,2020-06-12,Entite 3,F2,4
8477,2020-06-12,Entite 3,F5,"311,82295082"
8478,2020-06-12,Entite 3,F7,"672,03553299"
8479,2020-06-12,Entite 4,F5,"25,567868852"
8480,2020-06-12,Entite 4,F7,"247,3891709"
8481,2020-06-12,Entite 5,F1,49
8482,2020-06-12,Entite 5,F2,"465,34932432"
8483,2020-06-12,Entite 5,F3,"236,89553806"
8484,2020-06-12,Entite 5,F5,"510,07368421"
8485,2020-06-12,Entite 5,F6,"1174,9707302"
8486,2020-06-12,Entite 5,F7,"3803,3485342"
8487,2020-06-13,Entite 1,F1,1
8488,2020-06-13,Entite 1,F2,55
8489,2020-06-13,Entite 1,F3,109
8490,2020-06-13,Entite 1,F5,"11,731205674"
8491,2020-06-13,Entite 1,F6,"233,76639344"
8492,2020-06-13,Entite 1,F7,"75,1"
8493,2020-06-13,Entite 2,F1,"382,86496063"
8494,2020-06-13,Entite 2,F2,"254,59871383"
8495,2020-06-13,Entite 2,F3,107
8496,2020-06-13,Entite 3,F2,1
8497,2020-06-13,Entite 3,F7,9
8498,2020-06-13,Entite 5,F1,16
8499,2020-06-13,Entite 5,F2,"98,682315113"
8500,2020-06-13,Entite 5,F3,65
8501,2020-06-13,Entite 5,F5,"124,41702128"
8502,2020-06-13,Entite 5,F6,"403,27131148"
8503,2020-06-13,Entite 5,F7,"800,91714286"
8504,2020-06-15,Entite 1,F1,1
8505,2020-06-15,Entite 1,F2,386
8506,2020-06-15,Entite 1,F3,709
8507,2020-06-15,Entite 1,F5,"97,559836957"
8508,2020-06-15,Entite 1,F6,"1575,5625215"
8509,2020-06-15,Entite 1,F7,"553,59520384"
8510,2020-06-15,Entite 2,F1,"1890,2003831"
8511,2020-06-15,Entite 2,F2,"1464,9660759"
8512,2020-06-15,Entite 2,F3,556
8513,2020-06-15,Entite 3,F2,"7,5428571429"
8514,2020-06-15,Entite 3,F5,337
8515,2020-06-15,Entite 3,F7,"835,37"
8516,2020-06-15,Entite 4,F5,43
8517,2020-06-15,Entite 4,F7,"350,17"
8518,2020-06-15,Entite 5,F1,58
8519,2020-06-15,Entite 5,F2,"607,67746835"
8520,2020-06-15,Entite 5,F3,241
8521,2020-06-15,Entite 5,F5,"564,09195652"
8522,2020-06-15,Entite 5,F6,"1379,6339255"
8523,2020-06-15,Entite 5,F7,"4313,222542"
8524,2020-06-16,Entite 1,F1,1
8525,2020-06-16,Entite 1,F2,401
8526,2020-06-16,Entite 1,F3,"580,3245283"
8527,2020-06-16,Entite 1,F5,71
8528,2020-06-16,Entite 1,F6,"1395,2683458"
8529,2020-06-16,Entite 1,F7,"451,06060606"
8530,2020-06-16,Entite 2,F1,"1759,6896725"
8531,2020-06-16,Entite 2,F2,"1566,9233371"
8532,2020-06-16,Entite 2,F3,"757,99622642"
8533,2020-06-16,Entite 3,F2,"6,16"
8534,2020-06-16,Entite 3,F5,264
8535,2020-06-16,Entite 3,F7,"720,3215748"
8536,2020-06-16,Entite 4,F1,1
8537,2020-06-16,Entite 4,F5,"32,172043011"
8538,2020-06-16,Entite 4,F7,"303,90740157"
8539,2020-06-16,Entite 5,F1,77
8540,2020-06-16,Entite 5,F2,"555,64036077"
8541,2020-06-16,Entite 5,F3,"269,57735849"
8542,2020-06-16,Entite 5,F5,560
8543,2020-06-16,Entite 5,F6,"1234,6072761"
8544,2020-06-16,Entite 5,F7,"4289,9393939"
8545,2020-06-17,Entite 1,F2,479
8546,2020-06-17,Entite 1,F3,"552,67718941"
8547,2020-06-17,Entite 1,F5,90
8548,2020-06-17,Entite 1,F6,"1322,0896774"
8549,2020-06-17,Entite 1,F7,"480,23911765"
8550,2020-06-17,Entite 2,F1,"1748,2567316"
8551,2020-06-17,Entite 2,F2,"1511,1151079"
8552,2020-06-17,Entite 2,F3,"662,9700611"
8553,2020-06-17,Entite 3,F2,"13,09"
8554,2020-06-17,Entite 3,F5,"283,35517241"
8555,2020-06-17,Entite 3,F7,"690,00960265"
8556,2020-06-17,Entite 4,F1,3
8557,2020-06-17,Entite 4,F5,"36,713793103"
8558,2020-06-17,Entite 4,F7,"268,68907285"
8559,2020-06-17,Entite 5,F1,67
8560,2020-06-17,Entite 5,F2,"612,92446043"
8561,2020-06-17,Entite 5,F3,"246,82647658"
8562,2020-06-17,Entite 5,F5,565
8563,2020-06-17,Entite 5,F6,"1558,686129"
8564,2020-06-17,Entite 5,F7,"4478,6158824"
8565,2020-06-18,Entite 1,F1,5
8566,2020-06-18,Entite 1,F2,467
8567,2020-06-18,Entite 1,F3,"565,98004032"
8568,2020-06-18,Entite 1,F5,"79,499494949"
8569,2020-06-18,Entite 1,F6,"1411,5469858"
8570,2020-06-18,Entite 1,F7,"459,17034384"
8571,2020-06-18,Entite 2,F1,"1590,4826941"
8572,2020-06-18,Entite 2,F2,"1461,597411"
8573,2020-06-18,Entite 2,F3,"590,89395161"
8574,2020-06-18,Entite 3,F2,3
8575,2020-06-18,Entite 3,F5,"289,88666667"
8576,2020-06-18,Entite 3,F7,"430,21759868"
8577,2020-06-18,Entite 4,F5,"41,272"
8578,2020-06-18,Entite 4,F7,"216,68519737"
8579,2020-06-18,Entite 5,F1,59
8580,2020-06-18,Entite 5,F2,"554,4402589"
8581,2020-06-18,Entite 5,F3,"241,75060484"
8582,2020-06-18,Entite 5,F5,"581,40319865"
8583,2020-06-18,Entite 5,F6,"1446,4308511"
8584,2020-06-18,Entite 5,F7,"3990,7412607"
8585,2020-06-19,Entite 1,F2,449
8586,2020-06-19,Entite 1,F3,"464,80740741"
8587,2020-06-19,Entite 1,F5,"92,273972603"
8588,2020-06-19,Entite 1,F6,"1180,3466575"
8589,2020-06-19,Entite 1,F7,"554,16666667"
8590,2020-06-19,Entite 2,F1,"1482,1890068"
8591,2020-06-19,Entite 2,F2,"1363,9191176"
8592,2020-06-19,Entite 2,F3,515
8593,2020-06-19,Entite 3,F2,"7,04"
8594,2020-06-19,Entite 3,F5,"270,548"
8595,2020-06-19,Entite 3,F7,"640,68190128"
8596,2020-06-19,Entite 4,F5,"36,328"
8597,2020-06-19,Entite 4,F7,"194,89104205"
8598,2020-06-19,Entite 5,F1,53
8599,2020-06-19,Entite 5,F2,"465,25"
8600,2020-06-19,Entite 5,F3,"196,53185185"
8601,2020-06-19,Entite 5,F5,"442,51506849"
8602,2020-06-19,Entite 5,F6,"1241,7778084"
8603,2020-06-19,Entite 5,F7,"3608,8333333"
8604,2020-06-20,Entite 1,F1,1
8605,2020-06-20,Entite 1,F2,83
8606,2020-06-20,Entite 1,F3,"103,32132353"
8607,2020-06-20,Entite 1,F5,"8,6886666667"
8608,2020-06-20,Entite 1,F6,"277,57142857"
8609,2020-06-20,Entite 1,F7,"80,515789474"
8610,2020-06-20,Entite 2,F1,"331,35774059"
8611,2020-06-20,Entite 2,F2,"307,52043597"
8612,2020-06-20,Entite 2,F3,"125,20588235"
8613,2020-06-20,Entite 3,F7,13
8614,2020-06-20,Entite 5,F1,14
8615,2020-06-20,Entite 5,F2,"107,94959128"
8616,2020-06-20,Entite 5,F3,"69,735539216"
8617,2020-06-20,Entite 5,F5,"90,354"
8618,2020-06-20,Entite 5,F6,"459,91252747"
8619,2020-06-20,Entite 5,F7,"871,37631579"
8620,2020-06-22,Entite 1,F1,"2,2"
8621,2020-06-22,Entite 1,F2,435
8622,2020-06-22,Entite 1,F3,"525,86082005"
8623,2020-06-22,Entite 1,F5,"81,349206349"
8624,2020-06-22,Entite 1,F6,"1285,3371574"
8625,2020-06-22,Entite 1,F7,"553,03101124"
8626,2020-06-22,Entite 2,F1,"1661,8982699"
8627,2020-06-22,Entite 2,F2,"1625,2232019"
8628,2020-06-22,Entite 2,F3,"652,97471526"
8629,2020-06-22,Entite 3,F2,4
8630,2020-06-22,Entite 3,F5,"305,04421769"
8631,2020-06-22,Entite 3,F7,"846,81908714"
8632,2020-06-22,Entite 4,F1,1
8633,2020-06-22,Entite 4,F5,"28,536394558"
8634,2020-06-22,Entite 4,F7,"237,04647303"
8635,2020-06-22,Entite 5,F1,"55,8"
8636,2020-06-22,Entite 5,F2,"644,10580046"
8637,2020-06-22,Entite 5,F3,"228,876082"
8638,2020-06-22,Entite 5,F5,"474,28571429"
8639,2020-06-22,Entite 5,F6,"1346,5379222"
8640,2020-06-22,Entite 5,F7,"4239,0559551"
8641,2020-06-23,Entite 1,F1,"2,2"
8642,2020-06-23,Entite 1,F2,427
8643,2020-06-23,Entite 1,F3,"532,39325512"
8644,2020-06-23,Entite 1,F5,"70,178332476"
8645,2020-06-23,Entite 1,F6,"1264,0189189"
8646,2020-06-23,Entite 1,F7,"483,20317919"
8647,2020-06-23,Entite 2,F1,"1479,7136538"
8648,2020-06-23,Entite 2,F2,"1578,6259542"
8649,2020-06-23,Entite 2,F3,"1101,0731707"
8650,2020-06-23,Entite 3,F2,"9,1666666667"
8651,2020-06-23,Entite 3,F5,"287,47378641"
8652,2020-06-23,Entite 3,F7,"743,20892019"
8653,2020-06-23,Entite 4,F5,"27,553398058"
8654,2020-06-23,Entite 4,F7,"254,04225352"
8655,2020-06-23,Entite 5,F1,"53,533333333"
8656,2020-06-23,Entite 5,F2,"731,62900763"
8657,2020-06-23,Entite 5,F3,"189,09202945"
8658,2020-06-23,Entite 5,F5,"513,56922285"
8659,2020-06-23,Entite 5,F6,"1425,8986486"
8660,2020-06-23,Entite 5,F7,"4153,1300578"
8661,2020-06-24,Entite 1,F2,477
8662,2020-06-24,Entite 1,F3,"472,81256039"
8663,2020-06-24,Entite 1,F5,"87,462824062"
8664,2020-06-24,Entite 1,F6,"1153,675232"
8665,2020-06-24,Entite 1,F7,"482,06896552"
8666,2020-06-24,Entite 2,F1,"1339,4309211"
8667,2020-06-24,Entite 2,F2,1388
8668,2020-06-24,Entite 2,F3,1004
8669,2020-06-24,Entite 3,F2,"2,2"
8670,2020-06-24,Entite 3,F5,"264,16058394"
8671,2020-06-24,Entite 3,F7,"654,33113553"
8672,2020-06-24,Entite 4,F5,"17,977372263"
8673,2020-06-24,Entite 4,F7,"204,13553114"
8674,2020-06-24,Entite 5,F1,52
8675,2020-06-24,Entite 5,F2,"661,2"
8676,2020-06-24,Entite 5,F3,"258,26956522"
8677,2020-06-24,Entite 5,F5,"426,01203121"
8678,2020-06-24,Entite 5,F6,"1173,8779443"
8679,2020-06-24,Entite 5,F7,"3582,1939655"
8680,2020-06-25,Entite 1,F1,3
8681,2020-06-25,Entite 1,F2,452
8682,2020-06-25,Entite 1,F3,"584,71711523"
8683,2020-06-25,Entite 1,F5,"89,588709677"
8684,2020-06-25,Entite 1,F6,"1211,7641575"
8685,2020-06-25,Entite 1,F7,"444,69732441"
8686,2020-06-25,Entite 2,F1,"1388,6364516"
8687,2020-06-25,Entite 2,F2,"1359,7055405"
8688,2020-06-25,Entite 2,F3,"787,99245885"
8689,2020-06-25,Entite 3,F2,"2,2"
8690,2020-06-25,Entite 3,F5,255
8691,2020-06-25,Entite 3,F7,"652,6084507"
8692,2020-06-25,Entite 4,F5,23
8693,2020-06-25,Entite 4,F7,"172,32975352"
8694,2020-06-25,Entite 5,F1,38
8695,2020-06-25,Entite 5,F2,"601,40324324"
8696,2020-06-25,Entite 5,F3,"612,27976483"
8697,2020-06-25,Entite 5,F5,"467,51612903"
8698,2020-06-25,Entite 5,F6,"1207,2514503"
8699,2020-06-25,Entite 5,F7,"3275,0301003"
8700,2020-06-26,Entite 1,F1,2
8701,2020-06-26,Entite 1,F2,471
8702,2020-06-26,Entite 1,F3,"450,70415648"
8703,2020-06-26,Entite 1,F5,"94,890140845"
8704,2020-06-26,Entite 1,F6,"1055,6476466"
8705,2020-06-26,Entite 1,F7,"416,20790378"
8706,2020-06-26,Entite 2,F1,"1417,6323061"
8707,2020-06-26,Entite 2,F2,"1373,5776238"
8708,2020-06-26,Entite 2,F3,"575,81503667"
8709,2020-06-26,Entite 3,F2,"3,08"
8710,2020-06-26,Entite 3,F5,"217,95646552"
8711,2020-06-26,Entite 3,F7,"619,75539568"
8712,2020-06-26,Entite 4,F5,"24,531896552"
8713,2020-06-26,Entite 4,F7,"191,51079137"
8714,2020-06-26,Entite 5,F1,52
8715,2020-06-26,Entite 5,F2,"589,3679868"
8716,2020-06-26,Entite 5,F3,"344,30905067"
8717,2020-06-26,Entite 5,F5,"438,95774648"
8718,2020-06-26,Entite 5,F6,"1276,4290369"
8719,2020-06-26,Entite 5,F7,"3279,6697595"
8720,2020-06-27,Entite 1,F1,1
8721,2020-06-27,Entite 1,F2,87
8722,2020-06-27,Entite 1,F3,"109,07894737"
8723,2020-06-27,Entite 1,F5,"20,714285714"
8724,2020-06-27,Entite 1,F6,"208,31138015"
8725,2020-06-27,Entite 1,F7,"94,660377358"
8726,2020-06-27,Entite 2,F1,330
